Taxon,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24
Ceyx_pictus,-0.57373584,0.008621067,0.337439477,0.038923113,0.296159521,-0.005173781,0.219840385,-0.103369448,0.049937905,0.007388614,0.269285334,0.023084851,-0.374870017,0.043082354,-0.034448748,0.060810746,0.204845255,0.062355776,-0.384198339,-0.013391053,-0.112039926,-0.044756969,0.101784994,-0.077575269
Chaimarrornis_leucocephalus,-0.422073733,0.02524097,0.434144742,0.054049641,0.381438279,-0.048676912,0.279663786,-0.118473129,-0.100878422,-0.00421612,0.291606601,4.39E-04,-0.35668565,0.045874224,-0.189748074,0.072497072,0.12612856,0.088769349,-0.326872825,0.002018669,-0.17510324,-0.031374258,0.058379976,-0.086148486
Chalcopsitta_atra,-0.479646887,-0.103628196,0.385983023,0.062066041,0.33777236,0.005756106,0.102526568,-0.233919692,0.032910766,0.096544848,0.273123485,0.073077233,-0.295004047,0.095076491,0.023238912,0.176827851,0.218756479,0.130340969,-0.361445359,-0.037138469,-0.191905314,-0.086881711,-0.046309986,-0.17812147
Charmosyna_placentis,-0.504341557,-0.104802182,0.361862076,0.053229784,0.341479203,-0.021285924,0.152830615,-0.193095952,0.03278737,0.082799947,0.26954203,0.043357839,-0.310709264,0.092362906,0.006570677,0.172485667,0.197146105,0.124634684,-0.361380915,-0.029909867,-0.163359227,-0.059701463,-0.022427114,-0.160075438
Chelidoptera_tenebrosa,-0.487066543,-0.006238958,0.363843275,0.08928136,0.329003102,-0.053046294,0.233726271,-0.162675023,-0.031363381,0.014556096,0.295422491,0.004045355,-0.353679836,0.05172308,-0.112265322,0.093399901,0.181971133,0.100871619,-0.348592459,-0.005589969,-0.147845559,-0.02619623,0.076846828,-0.100130937
Chiroxiphia_pareola,-0.444575933,-0.010959248,0.369273305,0.06258506,0.368777078,-0.018021846,0.225862092,-0.166098294,-0.062997662,0.015742993,0.316451096,-0.002234119,-0.346364328,0.070791928,-0.143251533,0.11926978,0.170970597,0.106403595,-0.33286899,-0.015429317,-0.16750074,-0.043632605,0.046225017,-0.118417928
Chlamydera_nuchalis,-0.486246087,-0.030478971,0.393194262,0.05047242,0.327469316,-0.062725394,0.250605036,-0.132895784,-0.038825543,0.016038452,0.276969521,0.006900639,-0.350508313,0.056584248,-0.119334077,0.109621902,0.164747456,0.099395677,-0.347432118,-0.003898434,-0.150350267,-0.022212367,0.079710815,-0.086802389
Chloroceryle_inda,-0.579757793,0.024020684,0.346190548,0.041831499,0.341345883,0.011610664,0.234651966,-0.125856793,0.05935868,0.012234791,0.223247485,0.013041914,-0.378937835,0.051898585,-0.041320311,0.059942976,0.134072197,0.058344104,-0.375941432,-0.002036119,-0.084251365,-0.049568245,0.121341977,-0.09546406
Chloropsis_cochinchinensis,-0.502816965,-0.005197187,0.409168953,0.039519133,0.360420343,-0.032880602,0.259997574,-0.127995676,-0.02130494,0.013992259,0.23933659,-0.004890949,-0.369610118,0.049221152,-0.121544051,0.077760947,0.112913039,0.078742241,-0.347452799,0.007543791,-0.119180789,-0.016729091,0.100073164,-0.079086018
Chlorospingus_semifuscus,-0.461211284,-0.007315509,0.451329854,0.048181593,0.347403468,-0.017056299,0.198237944,-0.15187365,-0.05418798,0.022205617,0.270010671,0.020318196,-0.323935299,0.053716636,-0.103750341,0.099401526,0.165576301,0.125132124,-0.336076976,-0.025064461,-0.171174196,-0.055594538,0.017777837,-0.112051234
Chlorothraupis_carmioli,-0.483120456,-6.68E-04,0.415411687,0.090658338,0.324411892,-0.040141976,0.193953488,-0.163938297,-0.021652922,0.018626233,0.269975666,0.018912318,-0.339413046,0.058834424,-0.084388273,0.106216924,0.179023143,0.11410021,-0.345886618,-0.025625981,-0.150545805,-0.060716659,0.042231245,-0.116257755
Chunga_burmeisteri,-0.433933647,-0.02938674,0.446542879,0.0404042,0.415330957,-0.017447394,0.199295162,-0.131030623,-0.068856673,0.013105697,0.281640905,0.005579077,-0.345623515,0.066655634,-0.148764871,0.099389516,0.121061033,0.079071605,-0.328066467,-0.00402102,-0.165314739,-0.029620747,0.026688975,-0.092699205
Cinclosoma_cinnamomeum,-0.443713603,-0.001060095,0.380459053,0.067790449,0.345475053,-0.066962674,0.264435092,-0.139708678,-0.070415547,0.021160655,0.312694942,0.012046172,-0.356264351,0.058404269,-0.158538203,0.091054661,0.170485326,0.089522366,-0.340530647,-0.007051822,-0.175608538,-0.03611781,0.071521424,-0.089077495
Cinclus_cinclus,-0.447335024,0.029561518,0.394627917,0.066643712,0.390077032,-0.043747129,0.265324925,-0.091471994,-0.07356523,7.16E-04,0.30990493,-0.001790623,-0.363840787,0.04300017,-0.163039262,0.044186787,0.147366639,0.060992163,-0.341637904,0.006392916,-0.174094524,-0.03560226,0.056211288,-0.078881333
Circaetus_cinereus,-0.476797653,-0.126443382,0.432759034,0.082325375,0.311380896,-0.025722653,0.043865033,-0.202283094,0.016988245,0.007135283,0.292460815,0.063900208,-0.306862137,0.108150193,-0.016512415,0.195166558,0.240211906,0.14718365,-0.34748854,-0.033560883,-0.16068426,-0.057898079,-0.029320926,-0.157953177
Circus_approximans,-0.430541459,-0.080101754,0.433392901,0.045449526,0.403012858,0.008331849,0.093463971,-0.203390723,-0.054382973,0.030404883,0.315154847,0.049843409,-0.30254544,0.069339073,-0.090827168,0.136919194,0.187885974,0.124575852,-0.330707292,-0.016753607,-0.192020145,-0.034540022,-0.031886075,-0.13007768
Cisticola_brachypterus,-0.448066144,-0.003872108,0.432571175,0.053994594,0.361618996,-0.039087536,0.250533639,-0.138929093,-0.077088296,0.015407927,0.285918155,0.00822629,-0.34709477,0.048239198,-0.154375267,0.08135481,0.144873664,0.084669799,-0.331507852,-6.66E-05,-0.168385496,-0.026424833,0.051002199,-0.083512445
Climacteris_melanurus,-0.452345142,-0.002706179,0.415999217,0.049582119,0.364756671,-0.031110251,0.237552962,-0.096882004,-0.072548757,0.001576851,0.312074719,-0.003883809,-0.351446972,0.040174406,-0.149359273,0.06971262,0.173877668,0.061021088,-0.344941938,-0.001270598,-0.184078434,-0.025619559,0.050459278,-0.060594682
Cnemophilus_loriae,-0.418711279,-0.011651444,0.43601924,0.027437412,0.389288631,-0.036221694,0.244836993,-0.096517999,-0.099692563,0.018656036,0.316445294,0.001292088,-0.349327268,0.043446175,-0.178584839,0.086331004,0.153372514,0.060989546,-0.333618405,-0.007941857,-0.195928138,-0.023426169,0.03589982,-0.0623931
Coereba_flaveola,-0.561368479,-0.02678247,0.397340236,0.043830269,0.301799412,-0.045647013,0.197734429,-0.082327538,0.032580132,0.019438199,0.255544248,0.019668885,-0.353092748,0.041481955,-0.027779182,0.074477479,0.200005635,0.066299884,-0.378359168,-0.026665158,-0.130561209,-0.030586506,0.066156695,-0.053187987
Colaptes_campestris,-0.530050008,0.015206559,0.336819946,0.032610653,0.347212721,6.04E-04,0.25051086,-0.100743828,0.004244472,1.92E-04,0.288852728,0.006970036,-0.368957549,0.046679615,-0.081024631,0.06569507,0.17665431,0.057201944,-0.369284917,-0.008986339,-0.135355357,-0.039226916,0.080377426,-0.076202726
Colius_striatus,-0.49561498,-0.058290905,0.386110615,0.071244774,0.294083791,-0.056747799,0.162580957,-0.157620299,-0.011567134,0.030549655,0.302338259,0.042097964,-0.319565288,0.068672857,-0.052854176,0.146650156,0.234705522,0.128961481,-0.352310826,-0.032629685,-0.168157595,-0.054742636,0.020250853,-0.128145563
Colluricincla_harmonica,-0.459262859,0.018156563,0.396529353,0.061565484,0.360864535,-0.009805937,0.254780963,-0.152700727,-0.057471031,-0.005294224,0.281690062,-0.006635317,-0.35752076,0.060621844,-0.148460129,0.091400585,0.1421155,0.08982908,-0.338383462,-0.002701392,-0.152796802,-0.041747455,0.077914631,-0.102688504
Conopophaga_lineata,-0.459458492,0.033300196,0.357898438,0.067092043,0.360570715,-0.013639465,0.272887088,-0.126948319,-0.05926222,-0.011975158,0.312442045,0.009791387,-0.368002299,0.061390065,-0.157128491,0.075196569,0.160184046,0.062019643,-0.342764611,0.007219547,-0.159184892,-0.046368804,0.081818673,-0.117077704
Copsychus_saularis,-0.470766257,0.010288155,0.424394243,0.063828092,0.342614196,-0.070055978,0.264153858,-0.114099732,-0.048638401,0.007538068,0.262505404,0.00678063,-0.363800324,0.053264676,-0.137688727,0.079851885,0.137190254,0.089611051,-0.343368948,-0.010660623,-0.145031991,-0.031869558,0.078436693,-0.084476667
Coracias_garrulus,-0.479651653,0.012170776,0.388750327,0.092056283,0.296952739,-0.04349125,0.222113827,-0.16455138,-0.030729078,0.011130949,0.296233035,0.035739859,-0.352418018,0.051924953,-0.102411806,0.077054325,0.20798899,0.098188329,-0.352713981,-0.012163725,-0.159550142,-0.047123738,0.065435761,-0.110935382
Coracina_novaehollandiae,-0.479877819,-0.032010594,0.382395317,0.061347297,0.320683584,-0.059969695,0.22988693,-0.148241089,-0.036460329,0.019571621,0.296240617,0.019482483,-0.349676004,0.058813644,-0.111287806,0.113776576,0.187968976,0.099402628,-0.347401014,-0.011178048,-0.156153022,-0.027944205,0.063680571,-0.093050617
Coracopsis_nigra,-0.49526477,-0.096297122,0.379900264,0.047355425,0.368807865,0.005241965,0.096048493,-0.18395024,0.036964627,0.072410564,0.279279934,0.068322157,-0.292296499,0.096030504,0.025110718,0.17133391,0.206592948,0.125398866,-0.360174592,-0.036068575,-0.185878638,-0.102940588,-0.059090349,-0.166836866
Coragyps_atratus,-0.409868656,-0.03621663,0.484406759,0.022736078,0.405478781,-0.030799865,0.227317134,-0.088322221,-0.09407827,0.032463323,0.282169808,-0.009183181,-0.349391032,0.064616478,-0.171451597,0.079558352,0.126902013,0.054044008,-0.334004196,-0.008475444,-0.193331264,-0.025066971,0.025850521,-0.055353926
Corcorax_melanorhamphos,-0.535307613,-0.03292649,0.380775186,0.027682133,0.326842329,-0.038071276,0.215587709,-0.100764904,0.011745354,0.008245851,0.27057672,0.015226403,-0.364276507,0.044172899,-0.070533508,0.086928373,0.179333138,0.07322972,-0.366433679,-0.009936917,-0.127539299,-0.014358298,0.07923017,-0.059427494
Corvus_corone,-0.540762289,-0.002279908,0.345665542,0.049221893,0.307063249,-0.009634788,0.230557741,-0.119070707,0.020777582,-0.013533286,0.275681347,0.013534394,-0.372127337,0.063959811,-0.069031721,0.092625117,0.190300621,0.071571629,-0.368756749,-0.008450786,-0.118624215,-0.044910505,0.099256227,-0.093032864
Corvus_frugilegus,-0.49772162,0.006720028,0.378399217,0.042538822,0.333489653,-0.013446498,0.243011805,-0.118723048,-0.024067114,-0.005146535,0.287537642,0.014687288,-0.362671562,0.052354976,-0.109462304,0.082024289,0.175645909,0.069000941,-0.356536474,-0.00535751,-0.147520724,-0.041579595,0.079895572,-0.083073157
Corydon_sumatranus,-0.453220586,-0.03921829,0.369284816,0.113461514,0.330139916,-0.040942997,0.212735376,-0.283257147,-0.050068026,0.040687501,0.275600464,0.025932613,-0.314369562,0.095232083,-0.112020307,0.1655392,0.159186665,0.178016193,-0.316466712,-0.002125535,-0.14847622,-0.05759361,0.047674176,-0.195731526
Cotinga_cayana,-0.43430806,-0.019624274,0.420998241,0.045123317,0.340621821,-0.038589026,0.220052499,-0.124713595,-0.08144443,0.033304318,0.325878584,0.004190488,-0.338972071,0.042044927,-0.14392236,0.101850814,0.200592108,0.095133176,-0.337663798,-0.022665884,-0.196152888,-0.03210582,0.024320353,-0.083948442
Cracticus_torquatus,-0.556016644,0.023641197,0.364187507,0.076011213,0.309843247,-0.020858925,0.231937475,-0.125419439,0.043495977,-0.001396849,0.234077499,-0.003334771,-0.376794477,0.061133717,-0.052008181,0.077580513,0.157045108,0.085225941,-0.371945957,-0.014641937,-0.09625791,-0.058071889,0.112436355,-0.099868771
Cyanoliseus_patagonus,-0.512986658,-0.125998597,0.393791239,0.019697542,0.336425111,-0.01946955,0.073514162,-0.195907358,0.092326125,0.121348224,0.226531233,0.081713247,-0.312729686,0.108712329,0.069856034,0.215200972,0.187128429,0.155254541,-0.374540804,-0.058951053,-0.151217553,-0.116338415,-0.028097632,-0.185261881
Cyanopsitta_spixii,-0.519049756,-0.106505022,0.387782479,0.036447347,0.330052033,-0.011100228,0.107366433,-0.190178499,0.083780221,0.093309097,0.224755651,0.064952386,-0.323894129,0.115546255,0.049833855,0.196690672,0.181868168,0.141693783,-0.368923547,-0.048134464,-0.138107962,-0.108953347,-0.015463445,-0.183767981
Cyclarhis_gujanensis,-0.449608983,-0.003455132,0.406310511,0.096507357,0.312558635,-0.044715123,0.195305481,-0.182426547,-0.046371434,0.001529081,0.295821372,0.036362388,-0.332376553,0.077438519,-0.108207164,0.133898825,0.198517629,0.128912034,-0.339631754,-0.029618203,-0.170450909,-0.071992704,0.03813317,-0.142440495
Dacelo_novaeguineae,-0.513225537,0.041391931,0.331401809,0.062979237,0.320371922,0.013473561,0.239987001,-0.160808075,0.009897234,0.005389283,0.27928436,0.027917443,-0.367520493,0.064309611,-0.081907188,0.078351857,0.181850721,0.084714076,-0.366548094,-0.010063597,-0.134223665,-0.077997858,0.10063193,-0.129657467
Daphoenositta_chrysoptera,-0.548125644,0.029941791,0.354246549,0.051346946,0.335783766,-0.002662524,0.226485065,-0.084819705,0.024719425,-0.022414671,0.273596646,0.003643101,-0.377045703,0.045993463,-0.069687145,0.053070523,0.173196041,0.062859808,-0.371286488,-0.005759232,-0.115213411,-0.047674868,0.093330901,-0.08352463
Daptrius_ater,-0.451413327,-0.098781764,0.426275103,0.071176564,0.320483553,-0.028548006,0.095124818,-0.213216078,-0.014615637,0.063345587,0.304047798,0.059013443,-0.306650439,0.087239245,-0.037073441,0.167587394,0.232662902,0.146397354,-0.341768781,-0.045016045,-0.184973173,-0.05393901,-0.042099376,-0.155258685
Delichon_urbicum,-0.4303347,0.012557773,0.402966862,0.070881388,0.378312023,-0.026209895,0.260524786,-0.171532539,-0.088041329,0.020262223,0.296765033,-0.013119685,-0.347828288,0.057000969,-0.176184174,0.101186393,0.132910027,0.101099614,-0.321766297,-0.004273951,-0.166203893,-0.036263724,0.058879952,-0.111588566
Dendrocincla_fuliginosa,-0.526521201,0.003844841,0.341451538,0.05273314,0.306368972,-0.010319566,0.216242033,-0.107077483,0.004659831,-0.009614012,0.313384206,0.023784309,-0.365493958,0.044127893,-0.074063305,0.063393125,0.226889435,0.065771311,-0.372471426,-0.006718,-0.147046338,-0.035711624,0.076600213,-0.084213934
Dendrocopos_minor,-0.490867531,0.024962628,0.366830995,0.061913037,0.348450685,-0.026312133,0.242133777,-0.131602781,-0.023255469,-0.001502868,0.291376649,0.022955714,-0.372085272,0.055364273,-0.123222952,0.07425175,0.159777718,0.0749579,-0.34718567,-0.004634456,-0.133874881,-0.045599284,0.081921952,-0.104753779
Deroptyus_accipitrinus,-0.506077822,-0.113872786,0.387748122,0.024465069,0.348219484,-0.011883084,0.103887028,-0.18273736,0.077057806,0.102576641,0.227182403,0.070718566,-0.310708643,0.117657437,0.048329433,0.203332469,0.174998073,0.147430247,-0.370660407,-0.043542292,-0.160487796,-0.121895469,-0.01948768,-0.192249439
Dicaeum_hirundinaceum,-0.457862033,2.68E-04,0.400030725,0.068201894,0.364335489,-0.03953836,0.208453291,-0.13118093,-0.049396045,0.017035718,0.300113286,9.00E-04,-0.347285319,0.05548746,-0.124666165,0.101501137,0.168617083,0.10750677,-0.338459076,-0.023528186,-0.16214184,-0.046399957,0.038260603,-0.11025387
Dicrurus_forficatus,-0.481777641,-0.003584042,0.377790847,0.070302749,0.315592,-0.031290337,0.227637637,-0.169779829,-0.024176908,0.011789155,0.283005225,0.025737731,-0.355625632,0.06987228,-0.106957786,0.11193588,0.180294229,0.100118263,-0.348864284,-0.015732595,-0.144966895,-0.049973952,0.078049208,-0.119395303
Diglossa_cyanea,-0.49776014,0.040221019,0.375912438,0.066797037,0.335231939,-0.016218189,0.262646869,-0.107748635,-0.022215564,-0.010700063,0.277726566,0.003166011,-0.373236764,0.05673824,-0.116877972,0.053751942,0.160833584,0.068428295,-0.357922226,-0.001124968,-0.139097893,-0.052984109,0.094759162,-0.100326581
Dinemellia_dinemelli,-0.493065487,-0.02898454,0.417970599,0.079216544,0.282842733,-0.024257791,0.142630219,-0.189000026,-0.00649855,0.048467661,0.289720698,0.042975742,-0.326206847,0.048814295,-0.046560222,0.108501179,0.239192667,0.116435071,-0.357717635,-0.040453042,-0.168229051,-0.054715109,0.025920875,-0.106999984
Dinopium_benghalense,-0.520500887,0.012471781,0.365379431,0.039587325,0.341520867,-0.0353085,0.262503545,-0.087505001,-0.007571351,0.005787947,0.275652232,0.004506274,-0.372372033,0.041770304,-0.098316,0.065287271,0.162031009,0.060559932,-0.364162742,-0.005717446,-0.134093463,-0.032477772,0.089929392,-0.068962115
Drymodes_brunneopygia,-0.449451502,0.018070813,0.384729205,0.040405582,0.37737191,-0.025940963,0.279967375,-0.125940792,-0.071676017,0.014660006,0.299990702,-0.00630013,-0.363845696,0.047830695,-0.168998045,0.076368138,0.138572545,0.076482483,-0.337996502,1.83E-04,-0.164319614,-0.031254091,0.075655638,-0.084564974
Dryocopus_lineatus,-0.530664975,0.024637602,0.348907401,0.022775687,0.366935502,0.010098976,0.274906414,-0.089803358,0.001240316,3.20E-04,0.265649482,-0.013162582,-0.3801481,0.047377107,-0.097712041,0.056505201,0.13862566,0.050686347,-0.364478534,0.001147987,-0.120082787,-0.03576122,0.096821662,-0.074822204
Dryoscopus_gambensis,-0.477298565,0.011853395,0.397790945,0.070061856,0.318148232,-0.036952036,0.243642673,-0.141288441,-0.037875432,-0.006370232,0.28255335,0.016695298,-0.36037291,0.059064666,-0.123065784,0.09016898,0.174458748,0.088971539,-0.349055564,-0.009908235,-0.150012375,-0.04484226,0.081086683,-0.097454529
Dulus_dominicus,-0.444109819,-0.019594673,0.442307372,0.053259612,0.341816168,-0.046445572,0.232788404,-0.127379947,-0.07531285,0.024762047,0.289037375,-0.001927637,-0.341274343,0.050440923,-0.143184628,0.104171572,0.168334276,0.096398291,-0.335292562,-0.014450277,-0.177898095,-0.03114078,0.042788701,-0.088093558
Eclectus_roratus,-0.536708815,-0.127744669,0.348038823,0.035272491,0.309720289,-0.004424989,0.086098362,-0.17322142,0.106027415,0.088526372,0.246702314,0.037660614,-0.332617034,0.120191926,0.064568579,0.224268654,0.224238866,0.132987519,-0.383601883,-0.055032061,-0.134673974,-0.113461338,0.002207059,-0.1650231
Elanus_caeruleus,-0.482255621,-0.102973896,0.397956288,0.10166011,0.336205309,-0.042199096,0.092531512,-0.224369237,-0.008168347,0.031822436,0.304995713,0.060384417,-0.295611339,0.084734701,-0.034204621,0.16167798,0.221442278,0.135382189,-0.341917552,-0.022995435,-0.166624551,-0.031646696,-0.024349068,-0.151477473
Elanus_leucurus,-0.469204957,-0.070223629,0.429007912,0.084792841,0.325874613,-0.031490921,0.122273875,-0.19857876,-0.035990992,0.032454602,0.304778872,0.063402881,-0.288350787,0.072963186,-0.056748142,0.140793982,0.219066022,0.130166255,-0.337166153,-0.023460858,-0.188356937,-0.052346771,-0.025183327,-0.148472808
Electron_platyrhynchum,-0.530778563,-0.018039605,0.341067874,0.030686774,0.336094671,-0.024916685,0.24998003,-0.107369259,0.006304509,0.023312133,0.281806825,-0.010849934,-0.379525264,0.043531329,-0.093798348,0.076823664,0.173142188,0.05581827,-0.369739387,-0.003430112,-0.125593911,-0.006759003,0.111039377,-0.058807573
Emberiza_citrinella,-0.490266992,-0.036640861,0.440282184,0.042281732,0.373777275,-0.035103898,0.132280848,-0.119919489,-0.024022374,0.016759423,0.286684398,0.004970807,-0.313589905,0.030084253,-0.063639796,0.113654694,0.191752952,0.126849703,-0.346639058,-0.047201437,-0.173988353,-0.038919385,-0.01263118,-0.056815541
Enicognathus_leptorhynchus,-0.555823202,-0.046273383,0.367547883,0.069807967,0.332384109,0.030379725,0.14310864,-0.200866298,0.078383821,0.048975242,0.210905466,0.042504043,-0.315173311,0.108513891,0.038888682,0.150886753,0.168114514,0.124238164,-0.365585273,-0.024207612,-0.126623589,-0.120719437,0.02387226,-0.183239054
Epimachus_fastuosus,-0.633399939,-0.056039077,0.329994248,0.02827291,0.29745705,-0.032903785,0.217849772,-0.070306943,0.100933858,0.001986841,0.228698935,-0.007525571,-0.387070459,0.044502812,0.008217953,0.073304166,0.182827927,0.043591217,-0.40031335,0.001218531,-0.07327246,0.011295521,0.128076464,-0.037396622
Epthianura_albifrons,-0.438147517,0.02470131,0.427613374,0.056994803,0.379858247,-0.025084175,0.247826613,-0.112542908,-0.08222972,-0.002676769,0.3033421,0.004915019,-0.355107329,0.040092818,-0.166875128,0.0596397,0.147486959,0.068145696,-0.334593779,8.63E-04,-0.176796207,-0.033528327,0.047622387,-0.08151967
Erithacus_rubecula,-0.437942569,0.014008226,0.396699983,0.027842987,0.399507182,-0.005528578,0.290087132,-0.12164043,-0.08438647,0.023608873,0.29359848,-0.03283603,-0.368373022,0.046356069,-0.189249229,0.080588245,0.117003145,0.065136306,-0.331031705,0.006010815,-0.163288768,-0.023904661,0.077375842,-0.079641823
Estrilda_melpoda,-0.51420263,-0.06216145,0.437421649,0.065798346,0.294642363,-0.04790037,0.105919809,-0.158498127,0.015706725,0.046692446,0.26479548,0.040873383,-0.305498458,0.061003553,-0.002962526,0.144345871,0.231092078,0.154422597,-0.356952325,-0.060080773,-0.161958954,-0.066820569,-0.008003211,-0.117674907
Eubucco_richardsoni,-0.485186726,0.013448784,0.368473108,0.074352455,0.33857158,0.022542473,0.193159228,-0.210096169,-0.00935729,0.041442055,0.283597822,0.031029072,-0.342225575,0.064633608,-0.082198101,0.099300037,0.179086133,0.103226884,-0.346648869,-0.018174006,-0.149607594,-0.073370572,0.052336284,-0.148334621
Eunymphicus_cornutus,-0.485022471,-0.113339404,0.388935415,0.004098253,0.365564398,-0.019637703,0.094859336,-0.181742008,0.049461971,0.122119223,0.26312246,0.075031291,-0.311152502,0.099613017,0.025116848,0.191829853,0.1859282,0.144631238,-0.365251562,-0.05492097,-0.174250987,-0.116165562,-0.037311106,-0.151517229
Eupetes_macrocerus,-0.466269127,0.020258983,0.401142656,0.056029049,0.352846769,-0.03956822,0.269264537,-0.110298976,-0.056404808,-0.001875973,0.286195552,7.42E-04,-0.366279873,0.048238271,-0.15130977,0.070952545,0.147968647,0.069882612,-0.345444501,4.12E-04,-0.156393612,-0.033812683,0.08468353,-0.08095927
Euplectes_ardens,-0.523558881,-0.039768793,0.43423795,0.061714654,0.287686794,-0.016815591,0.109993957,-0.170263349,0.024727819,0.048109891,0.257123526,0.057088212,-0.30249087,0.05312261,0.009229598,0.128648484,0.231991476,0.146815318,-0.362298676,-0.049085395,-0.162435195,-0.085127122,-0.004207499,-0.134438919
Eurystomus_orientalis,-0.450957233,-0.034868243,0.394549422,0.07971677,0.293213892,-0.04100624,0.189558743,-0.211262628,-0.048165074,0.045296503,0.317387135,0.034817211,-0.333391399,0.060946936,-0.10348025,0.12713568,0.229154782,0.118984945,-0.344524878,-0.033201655,-0.180971222,-0.038562791,0.037626082,-0.107996487
Falco_biarmicus,-0.461357671,-0.062623898,0.491835938,0.101196614,0.3839924,-0.032867609,0.09595782,-0.272161417,-0.00649731,0.05202111,0.19516935,0.065422943,-0.288798583,0.105780278,-0.030924676,0.169733139,0.108910182,0.170689316,-0.324945476,-0.045504039,-0.143930857,-0.079872115,-0.019411117,-0.171814324
Falco_mexicanus,-0.48090326,-0.081119144,0.466684466,0.116906979,0.380592254,-0.039490263,0.110397385,-0.278455017,0.018932674,0.064668718,0.181822475,0.043739352,-0.294113257,0.11441271,-0.014198865,0.176523205,0.098521265,0.166574469,-0.330532105,-0.029769969,-0.132338596,-0.079458324,-0.004864437,-0.174532713
Falco_peregrinus,-0.490941891,-0.083285791,0.449922732,0.10428126,0.36040487,-0.045551909,0.085952916,-0.254071883,0.022179106,0.03335378,0.207423378,0.049594068,-0.294795727,0.113950788,-0.011222052,0.198799016,0.136016846,0.19198874,-0.329870287,-0.043909945,-0.124724492,-0.082051459,-0.010345399,-0.183096666
Falculea_palliata,-0.623099934,-0.105834417,0.310574864,0.012741437,0.263576637,-0.041300169,0.207454357,-0.087636651,0.106071413,0.00800238,0.250764368,-0.003119892,-0.391069076,0.053191762,0.009058265,0.110897539,0.222706721,0.051667285,-0.406871765,-4.36E-04,-0.084226228,0.036279489,0.13506038,-0.034452395
Falcunculus_frontatus,-0.417425392,0.016103445,0.467597107,0.106977973,0.321978344,-0.014192296,0.193173811,-0.24191255,-0.069222342,-0.002519326,0.250091643,0.0475683,-0.318559274,0.091907341,-0.12641633,0.150146805,0.14988684,0.154254611,-0.321096251,-0.027304064,-0.16370593,-0.089838702,0.033697773,-0.191191537
Foulehaio_carunculatus,-0.444697712,0.013575017,0.448611586,0.031686661,0.378109629,-0.065519055,0.298148149,-0.113086374,-0.078971757,0.015594358,0.247646983,0.001358755,-0.365819268,0.046832693,-0.175998747,0.081222166,0.092981309,0.085455433,-0.332100483,-0.001232307,-0.15102934,-0.027945351,0.083119651,-0.067941994
Fringilla_coelebs,-0.515158907,-0.013526113,0.404046131,0.084303893,0.337567366,-0.024974999,0.185925744,-0.151332645,1.94E-04,0.032999933,0.255158657,-0.005371113,-0.327085624,0.054848974,-0.048150288,0.097763612,0.172834102,0.11878527,-0.354608904,-0.023364923,-0.147013387,-0.058374327,0.03629092,-0.111757563
Galbalcyrhynchus_leucotis,-0.599658334,0.001288822,0.311672909,0.052016863,0.285280438,-0.038000267,0.230811194,-0.112560227,0.07810492,0.020652961,0.248731183,0.01698982,-0.384591484,0.045856254,-0.018767549,0.076670169,0.191878235,0.074629824,-0.388222329,-0.013249351,-0.085038015,-0.043419399,0.129798832,-0.080875468
Galbula_tombacea,-0.576622529,3.79E-04,0.327681446,0.031842239,0.305192197,-0.035176012,0.249670556,-0.07249393,0.045794616,0.011251516,0.268818619,0.00689018,-0.390189595,0.037042195,-0.05612235,0.054862849,0.188071322,0.049362516,-0.38494851,-0.00171239,-0.103795125,-0.023858992,0.126449354,-0.058388826
Garrulus_glandarius,-0.504680519,0.017021982,0.363862876,0.060806431,0.340721085,0.006225885,0.22894502,-0.124101698,-0.009315863,-0.019135902,0.280734421,9.79E-04,-0.356242202,0.069471195,-0.089917176,0.092871742,0.174554163,0.080153026,-0.360355487,-0.013078118,-0.143967947,-0.063400881,0.075661629,-0.107813149
Geositta_cunicularia,-0.461598855,-0.00223379,0.393256729,0.043567412,0.361915733,-0.006788952,0.21202238,-0.107241278,-0.060666253,-3.80E-04,0.333530768,0.013677489,-0.350688593,0.035429226,-0.132546751,0.066435052,0.201082438,0.052474807,-0.349857682,-0.004760833,-0.185564215,-0.025674551,0.0391143,-0.064504107
Geospiza_conirostris,-0.490585807,-0.015922804,0.439309414,0.085266712,0.310575497,-0.041073015,0.134702991,-0.168133617,0.001625245,0.036395127,0.254267304,0.025130735,-0.31762425,0.061812347,-0.031612677,0.127004971,0.2034044,0.157366035,-0.355911335,-0.056757193,-0.160864921,-0.087298642,0.012714139,-0.123790655
Geospiza_difficilis,-0.496856885,-0.007738836,0.44105592,0.068608331,0.297321494,-0.047773524,0.159969217,-0.139251762,-0.013076264,0.029735704,0.27216179,0.035592117,-0.319192347,0.042399392,-0.048994524,0.10581185,0.215073271,0.138028964,-0.354655755,-0.045754584,-0.168963278,-0.075572533,0.016157361,-0.10408512
